FechaPublicacion,Etapa,FechaInicio,FechaFin,Caso,NombreCaso,CodigoAreaOperativa,AportesProyectados,AnioEstudio,MesEstudio
2023-10-09,32,2025-03-01,2025-03-31,Coordinado,Promedio,Are0056,19282564.0,2022,8
2023-10-09,32,2025-03-01,2025-03-31,Coordinado,Promedio,Are0012,7957351.5,2022,8
2023-10-09,32,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0056,12404877.0,2022,8
2023-10-09,32,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0012,3296774.25,2022,8
2023-10-09,32,2025-03-01,2025-03-31,Autonomo,Promedio,Are0012,9384542.0,2022,8
2023-10-09,32,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0002,47917620.0,2022,8
2023-10-09,39,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0012,1513096.75,2022,1
2023-10-09,39,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0056,10165375.0,2022,1
2023-10-25,18,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0127,296338.71875,2023,10
2023-10-25,18,2025-03-01,2025-03-31,Autonomo,Promedio,Are0002,84453136.0,2023,10
2023-10-25,18,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0012,2024000.0,2023,10
2023-10-25,18,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0002,45250208.0,2023,10
2023-10-25,18,2025-03-01,2025-03-31,Autonomo,Promedio,Are0012,8712813.0,2023,10
2023-10-25,18,2025-03-01,2025-03-31,Autonomo,Promedio,Are0127,1410733.0,2023,10
2023-10-25,18,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0056,12162570.0,2023,10
2023-10-25,18,2025-03-01,2025-03-31,Coordinado,Promedio,Are0127,1392922.875,2023,10
2023-10-25,18,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0010,94816128.0,2023,10
2023-10-25,18,2025-03-01,2025-03-31,Autonomo,Promedio,Are0010,151767744.0,2023,10
2023-10-25,18,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0056,11877972.0,2023,10
2023-10-25,18,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0002,45249792.0,2023,10
2023-10-25,18,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0128,20657168.0,2023,10
2023-10-25,18,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0056,12162570.0,2023,10
2023-10-25,18,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0128,20956642.0,2023,10
2023-10-25,18,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0056,11877972.0,2023,10
2023-10-25,18,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0012,1888290.375,2023,10
2023-10-25,18,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0010,94512904.0,2023,10
2023-10-25,18,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0127,294958.0625,2023,10
2023-10-25,18,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0002,45249792.0,2023,10
2023-10-10,21,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0127,321867.75,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0012,2260322.5,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0128,19341226.0,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0010,88435480.0,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Coordinado,Promedio,Are0010,157493872.0,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0127,287858.0625,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0128,19353094.0,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0002,42121376.0,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0002,42121376.0,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0128,19341226.0,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Autonomo,Promedio,Are0010,158375360.0,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Autonomo,Promedio,Are0056,23709726.0,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Coordinado,Promedio,Are0056,23591262.0,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0012,2304580.75,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Autonomo,Promedio,Are0012,8778880.0,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0010,241280640.0,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Coordinado,Promedio,Are0128,33517820.0,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0002,42115892.0,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0056,11513242.0,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0002,42115892.0,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0056,11525432.0,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Coordinado,Promedio,Are0127,1357203.25,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0127,287858.0625,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Autonomo,Promedio,Are0128,33849884.0,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Coordinado,Promedio,Are0012,8523433.0,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0010,89190320.0,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0012,2260322.5,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Autonomo,Promedio,Are0127,1409158.875,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Autonomo,Promedio,Are0002,90627696.0,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0010,239900000.0,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0128,19353094.0,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Coordinado,Promedio,Are0002,90504256.0,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0056,11513242.0,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0056,11525432.0,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0012,2304580.75,2023,7
2023-10-10,21,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0127,321867.75,2023,7
2023-12-15,17,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0127,332000.0,2023,11
2023-12-15,17,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0127,332000.0,2023,11
2023-12-15,17,2025-03-01,2025-03-31,Coordinado,Promedio,Are0127,1362132.875,2023,11
2023-12-15,17,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0127,342741.9375,2023,11
2023-12-15,17,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0127,342741.9375,2023,11
2023-12-15,17,2025-03-01,2025-03-31,Autonomo,Promedio,Are0127,1377646.75,2023,11
2023-12-15,17,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0010,224235488.0,2023,11
2023-12-15,17,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0010,76012904.0,2023,11
2023-12-15,17,2025-03-01,2025-03-31,Coordinado,Promedio,Are0010,151361360.0,2023,11
2023-12-15,17,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0010,225383872.0,2023,11
2023-12-15,17,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0010,76012904.0,2023,11
2023-12-15,17,2025-03-01,2025-03-31,Autonomo,Promedio,Are0010,151560704.0,2023,11
2023-12-15,17,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0128,17715012.0,2023,11
2023-10-10,28,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0010,87819352.0,2022,12
2023-10-10,28,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0056,10793416.0,2022,12
2023-10-10,28,2025-03-01,2025-03-31,Autonomo,Promedio,Are0128,31652196.0,2022,12
2023-10-10,28,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0012,3586129.0,2022,12
2023-10-10,28,2025-03-01,2025-03-31,Coordinado,Promedio,Are0127,1122317.0,2022,12
2023-10-10,28,2025-03-01,2025-03-31,Autonomo,Promedio,Are0002,89017320.0,2022,12
2023-10-10,28,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0127,389483.875,2022,12
2023-10-10,28,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0002,50682672.0,2022,12
2023-10-10,28,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0002,50682672.0,2022,12
2023-10-10,28,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0056,10346594.0,2022,12
2023-10-10,28,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0002,50520804.0,2022,12
2023-10-10,28,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0128,19888430.0,2022,12
2023-10-10,28,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0010,219287104.0,2022,12
2023-10-10,28,2025-03-01,2025-03-31,Autonomo,Promedio,Are0127,1344973.5,2022,12
2023-10-10,28,2025-03-01,2025-03-31,Coordinado,Promedio,Are0002,88473200.0,2022,12
2023-10-10,28,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0127,333129.03125,2022,12
2023-10-10,28,2025-03-01,2025-03-31,Coordinado,Promedio,Are0056,20781540.0,2022,12
2023-10-10,28,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0128,19888430.0,2022,12
2023-10-10,27,2025-03-01,2025-03-31,Coordinado,Promedio,Are0012,7760331.5,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Autonomo,Promedio,Are0012,7990891.0,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0056,11182806.0,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0010,252119360.0,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0012,2512354.75,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0128,19182152.0,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0056,11204065.0,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Autonomo,Promedio,Are0127,1433367.125,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0127,413096.78125,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Autonomo,Promedio,Are0010,148828512.0,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0002,41764320.0,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Autonomo,Promedio,Are0056,21530588.0,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0128,19182152.0,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Coordinado,Promedio,Are0127,1306888.125,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0127,413096.78125,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0127,375806.4375,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0127,375806.4375,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Coordinado,Promedio,Are0056,21306504.0,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0128,19126132.0,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Coordinado,Promedio,Are0128,30702904.0,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0056,11182806.0,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0010,88896776.0,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Autonomo,Promedio,Are0128,31294126.0,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0002,41736548.0,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0012,2512354.75,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0056,11204065.0,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0012,2514290.25,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Coordinado,Promedio,Are0010,147292480.0,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0002,41736548.0,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Autonomo,Promedio,Are0002,86579504.0,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0012,2514290.25,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0010,246880640.0,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0002,41764320.0,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Coordinado,Promedio,Are0002,86215792.0,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0010,88874192.0,2023,1
2023-10-10,27,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0128,19126132.0,2023,1
2023-10-25,18,2025-03-01,2025-03-31,Coordinado,Promedio,Are0128,33916224.0,2023,10
2023-10-25,18,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0128,20956642.0,2023,10
2023-10-25,18,2025-03-01,2025-03-31,Coordinado,Promedio,Are0002,84448864.0,2023,10
2023-10-25,18,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0002,45250208.0,2023,10
2023-10-25,18,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0010,226212896.0,2023,10
2023-10-25,18,2025-03-01,2025-03-31,Coordinado,Promedio,Are0012,8596541.0,2023,10
2023-10-25,18,2025-03-01,2025-03-31,Coordinado,Promedio,Are0010,151277168.0,2023,10
2023-10-25,18,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0012,2024000.0,2023,10
2023-10-25,18,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0127,294958.0625,2023,10
2023-10-25,18,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0128,20657168.0,2023,10
2023-10-25,18,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0012,1888290.375,2023,10
2023-10-25,18,2025-03-01,2025-03-31,Autonomo,Promedio,Are0128,34250124.0,2023,10
2023-10-25,18,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0127,296338.71875,2023,10
2023-10-25,18,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0010,229183872.0,2023,10
2023-10-25,18,2025-03-01,2025-03-31,Coordinado,Promedio,Are0056,22922702.0,2023,10
2023-10-25,18,2025-03-01,2025-03-31,Autonomo,Promedio,Are0056,22940914.0,2023,10
2023-10-09,31,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0002,51165508.0,2022,9
2023-10-09,31,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0010,92251616.0,2022,9
2023-10-09,31,2025-03-01,2025-03-31,Coordinado,Promedio,Are0012,7873396.0,2022,9
2023-10-09,31,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0056,14354116.0,2022,9
2023-10-09,31,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0128,20247594.0,2022,9
2023-10-09,31,2025-03-01,2025-03-31,Coordinado,Promedio,Are0010,151051264.0,2022,9
2023-10-09,31,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0128,21765480.0,2022,9
2023-10-09,31,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0056,14354116.0,2022,9
2023-10-09,31,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0128,20247594.0,2022,9
2023-10-09,31,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0012,2875000.0,2022,9
2023-10-09,31,2025-03-01,2025-03-31,Autonomo,Promedio,Are0002,90348912.0,2022,9
2023-10-09,31,2025-03-01,2025-03-31,Autonomo,Promedio,Are0010,157588512.0,2022,9
2023-10-09,31,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0056,12823167.0,2022,9
2023-10-09,31,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0010,238135488.0,2022,9
2023-10-09,31,2025-03-01,2025-03-31,Coordinado,Promedio,Are0128,31228488.0,2022,9
2023-10-09,31,2025-03-01,2025-03-31,Coordinado,Promedio,Are0002,89749472.0,2022,9
2023-10-09,31,2025-03-01,2025-03-31,Coordinado,Promedio,Are0056,21097932.0,2022,9
2023-10-09,31,2025-03-01,2025-03-31,Coordinado,Promedio,Are0127,1101833.25,2022,9
2023-10-09,31,2025-03-01,2025-03-31,Autonomo,Promedio,Are0127,1446348.125,2022,9
2023-10-09,31,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0010,253406448.0,2022,9
2023-10-09,31,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0010,96606448.0,2022,9
2023-10-09,31,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0012,3010709.75,2022,9
2023-10-09,31,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0128,21765480.0,2022,9
2023-10-09,31,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0012,2875000.0,2022,9
2023-10-09,31,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0127,300374.1875,2022,9
2023-10-10,22,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0002,37206488.0,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0128,16917468.0,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0128,17560194.0,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0056,11694444.0,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Autonomo,Promedio,Are0128,32059308.0,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0010,237532256.0,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0010,234067744.0,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Autonomo,Promedio,Are0012,8351786.5,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0002,37206488.0,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Autonomo,Promedio,Are0010,152495520.0,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0012,2311387.0,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Autonomo,Promedio,Are0056,21960444.0,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0056,11694444.0,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Coordinado,Promedio,Are0128,31332888.0,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0127,308000.0,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Autonomo,Promedio,Are0002,88696152.0,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0128,17560194.0,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0012,2311387.0,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0128,16917468.0,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0010,76370968.0,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0127,307990.3125,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0056,12317652.0,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0002,37164004.0,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Coordinado,Promedio,Are0002,88462152.0,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Coordinado,Promedio,Are0127,1354269.625,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0127,307990.3125,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Autonomo,Promedio,Are0127,1427928.25,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Coordinado,Promedio,Are0056,21699210.0,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0002,37164004.0,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0127,308000.0,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Coordinado,Promedio,Are0010,150934320.0,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0012,2311387.0,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0056,12317652.0,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0010,76477416.0,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Coordinado,Promedio,Are0012,8085887.0,2023,6
2023-10-10,22,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0012,2311387.0,2023,6
2023-10-09,35,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0012,3216483.75,2022,5
2023-10-09,35,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0010,245722576.0,2022,5
2023-10-09,35,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0010,91464520.0,2022,5
2023-10-09,35,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0010,89654840.0,2022,5
2023-10-09,35,2025-03-01,2025-03-31,Autonomo,Promedio,Are0128,32975702.0,2022,5
2023-10-09,35,2025-03-01,2025-03-31,Coordinado,Promedio,Are0127,1138751.0,2022,5
2023-10-09,35,2025-03-01,2025-03-31,Coordinado,Promedio,Are0010,145246096.0,2022,5
2023-10-09,35,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0002,46033176.0,2022,5
2023-10-09,35,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0128,20957496.0,2022,5
2023-12-15,17,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0128,17715012.0,2023,11
2023-12-15,17,2025-03-01,2025-03-31,Coordinado,Promedio,Are0128,32930176.0,2023,11
2023-12-15,17,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0128,17746496.0,2023,11
2023-12-15,17,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0128,17746496.0,2023,11
2023-12-15,17,2025-03-01,2025-03-31,Autonomo,Promedio,Are0128,33072258.0,2023,11
2023-12-15,17,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0056,11651061.0,2023,11
2023-12-15,17,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0056,11651061.0,2023,11
2023-12-15,17,2025-03-01,2025-03-31,Coordinado,Promedio,Are0056,22382052.0,2023,11
2023-12-15,17,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0056,11446190.0,2023,11
2023-12-15,17,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0056,11446190.0,2023,11
2023-12-15,17,2025-03-01,2025-03-31,Autonomo,Promedio,Are0056,22368948.0,2023,11
2023-12-15,17,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0012,1516354.875,2023,11
2023-12-15,17,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0012,1516354.875,2023,11
2023-12-15,17,2025-03-01,2025-03-31,Coordinado,Promedio,Are0012,8964101.0,2023,11
2023-12-15,17,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0012,1525741.875,2023,11
2023-12-15,17,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0012,1525741.875,2023,11
2023-12-15,17,2025-03-01,2025-03-31,Autonomo,Promedio,Are0012,9051071.0,2023,11
2023-12-15,17,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0002,35476796.0,2023,11
2023-12-15,17,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0002,35476796.0,2023,11
2023-12-15,17,2025-03-01,2025-03-31,Coordinado,Promedio,Are0002,85722880.0,2023,11
2023-12-15,17,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0002,35442312.0,2023,11
2023-12-15,17,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0002,35442312.0,2023,11
2023-12-15,17,2025-03-01,2025-03-31,Autonomo,Promedio,Are0002,85690728.0,2023,11
2023-10-09,36,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0002,46243660.0,2022,4
2023-10-09,36,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0127,415870.96875,2022,4
2023-10-09,36,2025-03-01,2025-03-31,Autonomo,Promedio,Are0002,84798232.0,2022,4
2023-10-09,36,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0010,90000000.0,2022,4
2023-10-09,36,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0128,18591200.0,2022,4
2023-10-09,36,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0010,89174192.0,2022,4
2023-10-09,36,2025-03-01,2025-03-31,Coordinado,Promedio,Are0056,19313534.0,2022,4
2023-10-09,36,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0012,2826225.75,2022,4
2023-10-09,36,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0012,2826225.75,2022,4
2023-10-09,36,2025-03-01,2025-03-31,Coordinado,Promedio,Are0128,30038272.0,2022,4
2023-10-09,36,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0127,415870.96875,2022,4
2023-10-09,36,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0056,12549010.0,2022,4
2023-10-09,31,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0127,300374.1875,2022,9
2023-10-09,31,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0002,49926324.0,2022,9
2023-10-09,31,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0127,401258.0625,2022,9
2023-10-09,31,2025-03-01,2025-03-31,Autonomo,Promedio,Are0056,22687520.0,2022,9
2023-10-09,31,2025-03-01,2025-03-31,Autonomo,Promedio,Are0128,34071356.0,2022,9
2023-10-09,31,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0002,49926324.0,2022,9
2023-10-09,31,2025-03-01,2025-03-31,Autonomo,Percentil 95,Are0127,401258.0625,2022,9
2023-10-09,31,2025-03-01,2025-03-31,Autonomo,Promedio,Are0012,9034724.0,2022,9
2023-10-09,31,2025-03-01,2025-03-31,Autonomo,Percentil 5,Are0012,3010709.75,2022,9
2023-10-09,31,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0056,12823167.0,2022,9
2023-10-09,31,2025-03-01,2025-03-31,Coordinado,Percentil 5,Are0002,51165508.0,2022,9
2023-10-09,36,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0010,230458064.0,2022,4
2023-10-09,36,2025-03-01,2025-03-31,Coordinado,Promedio,Are0012,7946088.0,2022,4
2023-10-09,36,2025-03-01,2025-03-31,Coordinado,Percentil 95,Are0012,2826225.75,2022,4
